no,Time,UserID/MemID,設置點,緯度,經度,place_id
266,2/11/2022 9:25:46 AM,U954f8e628b485f2c105b7e035639650b,澎湖 朝陽路肉圓,23.57339,119.57697,ChIJb8JwguhabDQR7a0_au0jVCI
268,2/11/2022 9:40:42 PM,U16884c894357fdf20860f6ecee558d7f,High wave pizza,23.56532,119.56466,ChIJTTgcnF9bbDQRyRePTX8sDUs
270,2/12/2022 1:09:27 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
271,2/12/2022 1:23:12 PM,U549d83ded5aae205862d9454360f140e,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJzV38LvNabDQRGh1qBJwaVC0
272,2/12/2022 1:30:34 PM,U898548b221dd0e23c4624e82ccaf6fb4,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJa90zcNofaDQRYeX0XvEVs2Y
273,2/12/2022 1:59:12 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
274,2/12/2022 10:14:00 PM,Ua5d612b844f3c29bede3e6e5528797f5,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
275,2/12/2022 10:21:02 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
277,2/12/2022 10:30:53 PM,U7676d997af8f09860c497735040717d5,芳遠水果行,23.56751,119.56721,ChIJMxmhX_JabDQRHmV3SOE_wrs
278,2/12/2022 10:33:29 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,184巷餐酒館,23.57525,119.57606,ChIJj542WPVbbDQR_T1PEoZEIu4
279,2/12/2022 10:41:31 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,澎漁宴餐廳,23.56625705,119.5690162,ChIJV0nO1f1bbDQRoPL9XWhn6vU
280,2/12/2022 10:48:03 PM,U58001d9adfe8f94262b41bcaf841093b,葉子的店,23.57429,119.57824,ChIJY-fP1uNbbDQRoHrOePIL5aM
281,2/12/2022 10:50:54 PM,U549d83ded5aae205862d9454360f140e,夏天茶飲,23.57184,119.57075,ChIJN9-vTe5abDQRt5TDf4_F5kU
282,2/12/2022 10:51:50 PM,U549d83ded5aae205862d9454360f140e,本家食堂日式料理,23.57544,119.57445,ChIJb2-h3-VabDQR4qu44KW2AtA
283,2/12/2022 11:00:58 PM,U5fd8a6c36b2a2370bb0184a98f40b911,石滬廣場站,23.56312198,119.5648365,ChIJT6bv8YxabDQRDJJkLTdthb4
284,2/12/2022 11:08:20 AM,Ubd14cefc1682ba6ea76aec6c8e0cb0ba,郭家炒滷味,23.5673,119.56651,ChIJKdpLqXKpQjQR8d6Dyoc8YLo
287,2/12/2022 11:54:46 AM,U2bb1bde145575604c370bfef37a865ad,白灣景觀餐廳,23.56154,119.64737,ChIJBwOBAAdFbDQRusz1SM14xhM
289,2/12/2022 12:06:23 PM,Uc31b6630118080fe58e0cf134b3b4124,瑞師父海菜煎餅,23.56579,119.56542,ChIJPSvBJfNabDQR38pPWb1IbtI
292,2/12/2022 2:42:52 PM,U1533b24c18a3e1f1479bdb79969431d9,霸味薑母鴨,23.5705,119.57567,ChIJzyST3v0eaDQRk6JiAEWDLls
296,2/12/2022 3:47:38 PM,Ua3939a175af1ebc9979229dc604647ec,多那之澎湖店,23.56483,119.56537,ChIJ-9y604xabDQRScBNv-jRGcA
297,2/12/2022 3:56:31 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,麗洋手作蛋糕,23.56431,119.56464,ChIJK8LlxoxabDQR9PAJ71QRSMQ
300,2/12/2022 4:30:12 PM,Udf84da45a09c16e48b52336fd5d9d179,日香美食坊歡迎您～,23.57466,119.5768,ChIJTaiZN-ZabDQRsy1PWLxaE5I
301,2/12/2022 4:33:32 PM,U3d1ca00de485ef589ee39531bb5357ec,源利軒黑糖糕老店,23.56572,119.56496,ChIJv645RSJbbDQRv6Sk7PDRpeU
303,2/12/2022 5:10:53 PM,U549d83ded5aae205862d9454360f140e,登峰藝品行(登峰特產行),23.56505,119.56522,ChIJ0bCS0oxabDQR0EkKVFJ_O3Y
305,2/12/2022 5:13:19 PM,Udffac2b23fb11f89c0c01028e28a95a7,天津蔥抓餅,23.57431,119.5792,ChIJQzBnhYWpQjQR7Vr5CPt4quk
307,2/12/2022 5:23:54 PM,Uab0c17a03c299ff3beb9c2815e87e385,老餅新料蔥油餅,23.57605,119.57486,ChIJYVRTJhVbbDQR7tGzlovPn_A
308,2/12/2022 5:39:07 PM,U8912ece563bce76df8b3e3ae42cfa0f4,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
309,2/12/2022 5:49:18 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,好享吃小火鍋,23.56745,119.56641,ChIJ20lg-PJabDQRDHiKMctfOv0
310,2/12/2022 5:55:36 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,達咖啡,23.56737,119.56745,ChIJReMv-KMCaDQRTQaFauJSP3M
311,2/12/2022 6:01:27 PM,Ua3939a175af1ebc9979229dc604647ec,振發食品行,23.56413,119.5642,ChIJsw_5voxabDQRFPftR6TSHbk
312,2/12/2022 6:02:59 PM,Ua3939a175af1ebc9979229dc604647ec,達咖啡,23.56737,119.56745,ChIJReMv-KMCaDQRTQaFauJSP3M
313,2/12/2022 6:05:39 PM,Uab0c17a03c299ff3beb9c2815e87e385,玻玻飲食店,23.57971,119.57924,ChIJr0KgJuohaDQRpFvzq73WYU8
316,2/12/2022 6:49:00 AM,U154bd291a178d1a0c85e1957dd0212bd,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
317,2/12/2022 7:00:49 PM,Uf4a9fa99caa0a39087a140f14921328b,巴適麻辣鍋,23.57185,119.58141,ChIJI8R1IGc3aDQRNUAparOfbhw
319,2/12/2022 7:18:01 PM,U863b8cae579201d96dab41d5e002a5a3,秀秀蔥大餅,23.5764,119.57411,ChIJOdEODuRabDQRdSnc3SoZEhA
321,2/12/2022 7:51:43 PM,U954f8e628b485f2c105b7e035639650b,好享吃小火鍋,23.56745,119.56641,ChIJ20lg-PJabDQRDHiKMctfOv0
322,2/12/2022 7:51:44 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,呷飽飽燒烤屋,23.57558,119.58025,ChIJRzYoJ_1bbDQR9Mc83QLsd98
323,2/12/2022 7:55:12 PM,Ue27028025057a63c1353fc5b15c117a8,京典小吃部,23.56481,119.56895,ChIJBzOOEY1abDQR0_gQ3nAEJ7U
324,2/12/2022 7:56:45 PM,Uac8f1738516975144175970d61cd80a6,新巴適經典麻辣鍋,23.57179,119.57882,ChIJsf69pgNbbDQR0dEMFKxMPxY
325,2/12/2022 8:04:02 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJZU7sJiRbbDQR6ns6US0hX7g
326,2/12/2022 8:27:37 PM,U87c00daa10687a8c7db52939e4cb999b,馬路益燒肉飯,23.56596,119.56523,ChIJNYUKJ8JabDQRiiRUWUOsJlM
328,2/12/2022 9:21:16 PM,U1533b24c18a3e1f1479bdb79969431d9,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJibnwNvNabDQR9kbvornvaEg
329,2/12/2022 9:53:57 PM,U1533b24c18a3e1f1479bdb79969431d9,Bella調酒專賣店,23.56855353,119.567152,ChIJ4xYYPAlbbDQRA0iQ6rdYDTg
330,2/13/2022 1:01:12 PM,U50284f2fcdf83512e9e4968a77e2a672,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,ChIJicxsKfNabDQR3bdCErfjbaU
334,2/13/2022 1:38:06 PM,U67a7a0290b58d9e0f8cff519fe54860b,天津蔥抓餅,23.57431,119.5792,ChIJQzBnhYWpQjQR7Vr5CPt4quk
335,2/13/2022 1:53:50 PM,U835eee6a73565b69ee7c7c4a10818899,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
336,2/13/2022 10:17:30 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,獨領風騷,23.56815,119.56751,ChIJq_Fhd2ipQjQRmwksF_0508U
338,2/13/2022 11:34:49 AM,Ud12b72cb97ad69f841efe9b974ffdbe1,澎湖水仙宮,23.56385,119.56416,ChIJw4GYlIxabDQRflOX6CeyjrA
339,2/13/2022 11:35:01 AM,U87c00daa10687a8c7db52939e4cb999b,小和食光輕食館,23.57465715,119.5734249,ChIJY7G8zCNbbDQROK_EFcpcfPw
340,2/13/2022 11:51:06 AM,U22810a86bf6c88e1580fc68bb22cc23c,四方早餐店,23.56619,119.58263,ChIJLeqDHHOpQjQRjIgswvkjQjw
343,2/13/2022 12:59:15 PM,U549d83ded5aae205862d9454360f140e,小螞蟻牛排,23.56836,119.56831,ChIJO-k-Wr1bbDQRkJ45wWsxJ_A
345,2/13/2022 2:07:42 PM,Ud9bb98b05c38c0ea8d09f297d07b2276,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJZU7sJiRbbDQR6ns6US0hX7g
346,2/13/2022 2:52:18 PM,U5c32fe09ff6530b7dacc6a1b925117bd,岩質咖啡,23.56646069,119.5790493,ChIJ6wZYFepabDQRj2HrYa--7NU
347,2/13/2022 3:20:12 PM,U78abaddc12fb13da74ea5cf110c3e776,澎湖景福祠,23.56412,119.56441,ChIJH51iv4xabDQRXl_HIFjwFrY
350,2/13/2022 5:10:53 PM,U863b8cae579201d96dab41d5e002a5a3,外垵福氣刈包,23.56469,119.47946,ChIJubLqyOBZbDQR3lTEi3Sv1VM
351,2/13/2022 5:12:11 PM,U58001d9adfe8f94262b41bcaf841093b,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
354,2/13/2022 5:53:40 PM,U1533b24c18a3e1f1479bdb79969431d9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
355,2/13/2022 5:57:15 PM,U1533b24c18a3e1f1479bdb79969431d9,祥馨鮮鮮果舖,23.57336,119.57256,ChIJ00QLKRJbbDQRwD2GYkNXlMI
356,2/13/2022 6:10:54 PM,U58001d9adfe8f94262b41bcaf841093b,石滬廣場站,23.56312198,119.5648365,ChIJT6bv8YxabDQRDJJkLTdthb4
357,2/13/2022 6:37:58 PM,U83a795c9bbe7e2600837384f0bc0f999,本家食堂日式料理,23.57544,119.57445,ChIJb2-h3-VabDQR4qu44KW2AtA
358,2/13/2022 6:42:35 PM,Ue27028025057a63c1353fc5b15c117a8,海島海產大賣場,23.56576883,119.5655136,ChIJBRjMKPNabDQRzIM5o7k1v9s
359,2/13/2022 6:47:14 PM,U954f8e628b485f2c105b7e035639650b,玻玻飲食店,23.57971,119.57924,ChIJr0KgJuohaDQRpFvzq73WYU8
361,2/13/2022 6:57:13 PM,U863b8cae579201d96dab41d5e002a5a3,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
362,2/13/2022 6:58:50 PM,U818fd6da9a2a8e5b11cf9562a14849d0,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
364,2/13/2022 7:05:41 PM,U863b8cae579201d96dab41d5e002a5a3,找食間,23.57331,119.56867,ChIJC-sIK_BabDQRbXkDCZgukU0
366,2/13/2022 7:20:48 PM,U83a795c9bbe7e2600837384f0bc0f999,檸檬香茅火鍋澎湖店,23.56283,119.56518,ChIJk_h1SSNbbDQRpX7P_cwyx3c
367,2/13/2022 7:25:19 AM,U35f840c54ee263928f8f672f5273082e,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJZU7sJiRbbDQR6ns6US0hX7g
368,2/13/2022 7:37:22 PM,U6d1b2af10fd5ed87fa93e0565cb66e7b,巴適麻辣鍋,23.57185,119.58141,ChIJI8R1IGc3aDQRNUAparOfbhw
369,2/13/2022 7:39:19 PM,U99c5f7ab9507bb5670e31f51551c2e0e,天津蔥抓餅,23.57431,119.5792,ChIJQzBnhYWpQjQR7Vr5CPt4quk
370,2/13/2022 7:41:56 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,祥馨鮮鮮果舖,23.57336,119.57256,ChIJ00QLKRJbbDQRwD2GYkNXlMI
372,2/13/2022 7:44:19 PM,Udf84da45a09c16e48b52336fd5d9d179,巴適麻辣鍋,23.57185,119.58141,ChIJI8R1IGc3aDQRNUAparOfbhw
373,2/13/2022 8:01:02 PM,U2bb1bde145575604c370bfef37a865ad,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
374,2/13/2022 8:17:55 AM,U7f8cc11658910a8d1e4cbb29fdd94e25,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
376,2/13/2022 8:39:57 AM,U7f8cc11658910a8d1e4cbb29fdd94e25,岩質咖啡,23.56646069,119.5790493,ChIJ6wZYFepabDQRj2HrYa--7NU
377,2/13/2022 8:40:51 AM,U30a6bc41cf10174b9c25ae2ce35f8adb,岩質咖啡,23.56646069,119.5790493,ChIJ6wZYFepabDQRj2HrYa--7NU
379,2/13/2022 8:54:25 AM,U67a7a0290b58d9e0f8cff519fe54860b,小螞蟻牛排,23.56836,119.56831,ChIJO-k-Wr1bbDQRkJ45wWsxJ_A
380,2/13/2022 8:55:12 AM,U67a7a0290b58d9e0f8cff519fe54860b,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
381,2/13/2022 8:55:58 AM,U1533b24c18a3e1f1479bdb79969431d9,秀秀蔥大餅,23.5764,119.57411,ChIJOdEODuRabDQRdSnc3SoZEhA
382,2/13/2022 9:02:46 PM,Ua197d31b67d9321e3c2f2a075fc2f5be,泉利餅舖,23.5667,119.56789,ChIJTRupj_JabDQRjC8wQtfKSSM
383,2/13/2022 9:57:28 AM,U954f8e628b485f2c105b7e035639650b,夯小管燒x雞蛋糕,23.56476,119.58144,ChIJfRyEck1bbDQRW1v231YeUP8
384,2/14/2022 1:28:54 PM,U3bef99915c174d00c8771be3302bef5d,石滬廣場站,23.56312198,119.5648365,ChIJT6bv8YxabDQRDJJkLTdthb4
385,2/14/2022 11:05:23 AM,Ua3939a175af1ebc9979229dc604647ec,三多燒肉飯,23.57441,119.57805,ChIJ62gTADunQjQR7L96VnVUcfM
386,2/14/2022 11:05:43 AM,Udffbcb6e53cdac74617c5aa36bea8e70,紐西蘭牛排館,23.57295,119.57542,ChIJc-rbmV4faDQRQE1OzBebgjM
387,2/14/2022 11:07:22 PM,Ub248b130077deabae7f715d3c6eac3f9,許媽媽小吃館,23.56888,119.56856,ChIJS_WdDvJabDQRs6gYjJqno2I
388,2/14/2022 11:24:26 AM,U1e7bdecb0fa61d04490ebac3ffaa905e,夏天茶飲,23.57184,119.57075,ChIJN9-vTe5abDQRt5TDf4_F5kU
390,2/14/2022 12:50:35 PM,Ue253a78a8c16433cdb29ea322e001705,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJibnwNvNabDQR9kbvornvaEg
391,2/14/2022 12:56:33 PM,Uab0c17a03c299ff3beb9c2815e87e385,紐西蘭牛排館,23.57295,119.57542,ChIJc-rbmV4faDQRQE1OzBebgjM
393,2/14/2022 2:44:50 PM,U3dc4122ffdd99c7b1151c06b6570112f,金醬府,23.56734,119.5729,ChIJkaAQgG5bbDQR-ckXlZIXzTQ
394,2/14/2022 2:44:57 PM,U72b355d0d106affc85926eceab9e498c,金醬府,23.56734,119.5729,ChIJkaAQgG5bbDQR-ckXlZIXzTQ
398,2/14/2022 3:27:44 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJibnwNvNabDQR9kbvornvaEg
400,2/14/2022 4:07:25 PM,U83a795c9bbe7e2600837384f0bc0f999,澎湖 朝陽路肉圓,23.57339,119.57697,ChIJb8JwguhabDQR7a0_au0jVCI
402,2/14/2022 4:13:50 PM,Ue7237672494c6a4bbebedf37072e668a,好享吃小火鍋,23.56745,119.56641,ChIJ20lg-PJabDQRDHiKMctfOv0
404,2/14/2022 4:47:53 PM,U90cfbb67d566a3c9ae139abd7c8f1a3f,美德西點麵包店,23.5706,119.57208,ChIJGzrbRygfaDQR2YLRKJOo7Dk
405,2/14/2022 4:51:43 PM,U2a07ef3a0c129e16f8b7272554f52bc4,瑞師父海菜煎餅,23.56579,119.56542,ChIJPSvBJfNabDQR38pPWb1IbtI
406,2/14/2022 5:10:47 PM,U980b777af61d81386b425fd47e220136,菊楓食堂日式料理,23.57538,119.58058,ChIJ2_jZgd1abDQRFayuSHiw_Nc
407,2/14/2022 5:27:11 PM,U5d2e30cfd14fb44a3ce0125828900d16,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
408,2/14/2022 5:28:58 PM,U693d1863fb9246c18b3c343431fbad42,秋喜肉蛋吐司,23.56867,119.5675,ChIJLQsxp-NbbDQRbQjjES_Y3Xo
409,2/14/2022 5:30:33 PM,U767c929cfdef8c63d2553acdc718a526,文化路蔥油餅,23.56825,119.56753,ChIJeSg-_DKUbjQRRjZPr8RpjNI
411,2/14/2022 5:51:36 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,阿鳳牛肉河粉,23.57142,119.57239,ChIJjb-f_e5abDQRjlx7oCHlPoM
417,2/14/2022 6:14:54 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
420,2/14/2022 6:52:38 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,沐一日式豬排專賣店,23.57319,119.57316,ChIJH6_areIfaDQRxbw1ItW8NYE
421,2/14/2022 7:03:11 PM,U863b8cae579201d96dab41d5e002a5a3,熊掌心健康果茶,23.56358,119.56499,ChIJKds1DudbbDQRi9we1y9h3yk
422,2/14/2022 7:05:10 PM,Ue253a78a8c16433cdb29ea322e001705,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
423,2/14/2022 7:08:36 PM,U83a795c9bbe7e2600837384f0bc0f999,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
424,2/14/2022 7:16:03 PM,U58001d9adfe8f94262b41bcaf841093b,巴適麻辣鍋,23.57185,119.58141,ChIJI8R1IGc3aDQRNUAparOfbhw
425,2/14/2022 7:29:18 PM,U22810a86bf6c88e1580fc68bb22cc23c,小熊與樹小熊燒馬公店,23.56762,119.58277,ChIJIZeoF4tbbDQRArpaCIcKdRI
426,2/14/2022 7:42:30 PM,Ue4806806e39f97a855428e298d457dd0,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,ChIJ50sFewZbbDQRW0anIIkS-YM
429,2/14/2022 8:01:03 PM,Uc6b4e7313c173c3dea880730c6be0fbe,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
430,2/14/2022 8:01:43 AM,Ua23e2340bb78ae1f35b2a7cad97cbce0,榕徽嬤?吃吃喝喝,23.56909,119.59924,ChIJE4pb6z5bbDQR5G6BkO2_eSE
431,2/14/2022 8:06:30 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,芳遠水果行,23.56751,119.56721,ChIJMxmhX_JabDQRHmV3SOE_wrs
432,2/14/2022 8:18:27 AM,U3c29e39a18fb2239afcf1a9ce5da3d09,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
438,2/14/2022 9:13:30 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,夏天茶飲,23.57184,119.57075,ChIJN9-vTe5abDQRt5TDf4_F5kU
440,2/14/2022 9:44:07 PM,U1533b24c18a3e1f1479bdb79969431d9,自由塔,23.56993769,119.5713121,ChIJlzQ-Y-5abDQResCI8cBJOb8
441,2/14/2022 9:47:02 PM,U06d6966af476ff8ac22df66626410381,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJ-bbZLLZbbDQR9MENVN1zp3U
443,2/15/2022 1:03:59 PM,U5e8d91c0ca9ceafa6046962f1e880ca7,天津蔥抓餅,23.57431,119.5792,ChIJQzBnhYWpQjQR7Vr5CPt4quk
446,2/15/2022 1:37:33 PM,U6368c5aa5f76abbfc284f5224f2ae22a,秋喜肉蛋吐司,23.56867,119.5675,ChIJLQsxp-NbbDQRbQjjES_Y3Xo
448,2/15/2022 1:39:16 PM,U6368c5aa5f76abbfc284f5224f2ae22a,源羊肉店,23.57158,119.57413,ChIJWfppo1WnQjQR1s1eJaGwzZQ
449,2/15/2022 1:39:26 PM,U16f92b0df914c40495c60e84bf79adba,自由塔,23.56993769,119.5713121,ChIJlzQ-Y-5abDQResCI8cBJOb8
450,2/15/2022 1:48:13 PM,U7a89fa99cb80c8496590501db322b56c,趴兔PART TWO茶坊,23.56289,119.58495,ChIJdScRj41bbDQRvGg_sRo4fdc
451,2/15/2022 1:50:10 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
453,2/15/2022 1:53:47 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,ㄇㄇ的臭豆腐,23.55258,119.61097,ChIJo0lSOWlFbDQRJlTgv1wB8Uw
456,2/15/2022 10:31:46 AM,U1e7bdecb0fa61d04490ebac3ffaa905e,自由塔,23.56993769,119.5713121,ChIJlzQ-Y-5abDQResCI8cBJOb8
457,2/15/2022 10:43:40 PM,U6594f5623ade5662784accad1314115c,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
458,2/15/2022 10:48:40 PM,U58001d9adfe8f94262b41bcaf841093b,品川元麻辣串串,23.56319,119.59046,ChIJay6xsuWpQjQRTt8zvck6xWM
459,2/15/2022 10:56:27 PM,Uac8f1738516975144175970d61cd80a6,14巷復刻飛鏢餐館,23.56589,119.5663,ChIJE7ziGXlbbDQRyDbn42cIOt0
460,2/15/2022 11:01:05 AM,U549d83ded5aae205862d9454360f140e,祥馨鮮鮮果舖,23.57336,119.57256,ChIJ00QLKRJbbDQRwD2GYkNXlMI
461,2/15/2022 11:05:50 PM,Uac8f1738516975144175970d61cd80a6,海島海產大賣場,23.56576883,119.5655136,ChIJBRjMKPNabDQRzIM5o7k1v9s
463,2/15/2022 11:32:36 PM,Uac8f1738516975144175970d61cd80a6,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,ChIJicxsKfNabDQR3bdCErfjbaU
467,2/15/2022 11:55:25 AM,Ubf9613667a2d109d9f26efb31b8cc1e3,金醬府,23.56734,119.5729,ChIJkaAQgG5bbDQR-ckXlZIXzTQ
471,2/15/2022 12:23:25 AM,Ub248b130077deabae7f715d3c6eac3f9,夯小管燒x雞蛋糕,23.56476,119.58144,ChIJfRyEck1bbDQRW1v231YeUP8
474,2/15/2022 12:40:59 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,小蘑菇義大利麵,23.56716,119.56465,ChIJtfUdXa4faDQRNPDrzKHbw7A
476,2/15/2022 12:50:33 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
483,2/15/2022 2:38:14 PM,U863b8cae579201d96dab41d5e002a5a3,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJzV38LvNabDQRGh1qBJwaVC0
484,2/15/2022 2:38:18 AM,U0d5a39ecd31b0b2b63f941e2d03cb796,玻玻飲食店,23.57971,119.57924,ChIJr0KgJuohaDQRpFvzq73WYU8
485,2/15/2022 2:46:11 PM,U898548b221dd0e23c4624e82ccaf6fb4,新巴適經典麻辣鍋,23.57179,119.57882,ChIJsf69pgNbbDQR0dEMFKxMPxY
490,2/15/2022 3:54:23 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
493,2/15/2022 4:16:01 PM,U16f92b0df914c40495c60e84bf79adba,阿鳳牛肉河粉,23.57142,119.57239,ChIJjb-f_e5abDQRjlx7oCHlPoM
494,2/15/2022 4:24:59 PM,U835eee6a73565b69ee7c7c4a10818899,源羊肉店,23.57158,119.57413,ChIJWfppo1WnQjQR1s1eJaGwzZQ
496,2/15/2022 4:38:08 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,二崁聚落站,23.60407314,119.517786,ChIJgWTbWNBbbDQR8CTWafLvjDg
497,2/15/2022 4:38:55 PM,U954f8e628b485f2c105b7e035639650b,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
498,2/15/2022 4:41:59 PM,U22810a86bf6c88e1580fc68bb22cc23c,好享吃小火鍋,23.56745,119.56641,ChIJ20lg-PJabDQRDHiKMctfOv0
500,2/15/2022 5:25:41 PM,Udf1296118c8279d9bfbed2e8a1d43c92,海玩子雞蛋糕,23.56997,119.56894,ChIJfRyEck1bbDQRW1v231YeUP8
501,2/15/2022 5:32:19 PM,Udf1296118c8279d9bfbed2e8a1d43c92,小小間,23.57003,119.56901,ChIJo3XX_3cfaDQRtGnavBfiy0E
502,2/15/2022 6:00:43 PM,U50284f2fcdf83512e9e4968a77e2a672,京典小吃部,23.56481,119.56895,ChIJBzOOEY1abDQR0_gQ3nAEJ7U
503,2/15/2022 6:09:42 PM,U9d74e50af944020a75cdc3d1928eddee,外垵福氣刈包,23.56469,119.47946,ChIJubLqyOBZbDQR3lTEi3Sv1VM
